full_name,name,prefix,diameter,BV,UB,IR,spec_B,spec_T
"  9415 Yujiokimura (1995 VE)",Yujiokimura,,2.422,,,,,
"  9416 Miyahara (1995 WS)",Miyahara,,2.470,,,,,
"  9417 Jujiishii (1995 WU)",Jujiishii,,8.003,,,,,
"  9418 Mayumi (1995 WX5)",Mayumi,,3.328,,,,,
"  9419 Keikochaki (1995 XS)",Keikochaki,,3.399,,,,,
"  9420 Dewar (1995 XP4)",Dewar,,3.243,,,,,
"  9421 Violilla (1995 YM2)",Violilla,,,,,,,
"  9422 Kuboniwa (1996 AO2)",Kuboniwa,,4.631,,,,,
"  9423 Abt (1996 AT7)",Abt,,12.690,,,,,
"  9424 Hiroshinishiyama (1996 BN)",Hiroshinishiyama,,,,,,,
"  9425 Marconcini (1996 CM7)",Marconcini,,4.060,,,,,
"  9426 Aliante (1996 CO7)",Aliante,,6.275,,,,,
"  9427 Righini (1996 CV7)",Righini,,8.419,,,,,
"  9428 Angelalouise (1996 DW2)",Angelalouise,,14.078,,,,,
"  9429 Porec (1996 EW1)",Porec,,8.062,,,,,
"  9430 Erichthonios (1996 HU10)",Erichthonios,,27.532,,,,,
"  9431 (1996 PS1)",,,38.358,,,,,
"  9432 Iba (1997 CQ)",Iba,,,,,,,
"  9433 (1997 CF3)",,,,,,,,
"  9434 Bokusen (1997 CJ20)",Bokusen,,,,,,,
"  9435 Odafukashi (1997 CK20)",Odafukashi,,3.281,,,,,
"  9436 Shudo (1997 EB)",Shudo,,4.966,,,,,
"  9437 Hironari (1997 EA3)",Hironari,,3.971,,,,,
"  9438 Satie (1997 EE16)",Satie,,2.455,,,,,
"  9439 (1997 EB42)",,,3.914,,,,,
"  9440 (1997 FZ1)",,,,,,,,
"  9441 (1997 GN8)",,,8.734,,,,,
"  9442 (1997 GQ27)",,,6.676,,,,,
"  9443 (1997 HR9)",,,,,,,,
"  9444 (1997 JA)",,,13.614,,,,,
"  9445 Charpentier (1997 JA8)",Charpentier,,2.661,,,,,
"  9446 Cicero (1997 JT11)",Cicero,,13.247,,,,,
"  9447 Julesbordet (1997 JJ18)",Julesbordet,,5.864,,,,,
"  9448 Donaldavies (1997 LJ3)",Donaldavies,,3.983,,,,,
"  9449 Petrbondy (1997 VU2)",Petrbondy,,11.138,,,,,
"  9450 (1998 BT1)",,,,,,,,
"  9451 (1998 BE2)",,,13.023,,,,,
"  9452 Rogerpeeters (1998 DY33)",Rogerpeeters,,6.457,,,,,
"  9453 Mallorca (1998 FO1)",Mallorca,,8.049,,,,,
"  9454 (1998 FX54)",,,6.717,,,,,
"  9455 (1998 FJ56)",,,,,,,,
"  9456 (1998 FQ67)",,,6.448,,,,,
"  9457 (1998 FB75)",,,11.696,,,,,
"  9458 (1998 FF97)",,,4.003,,,,,
"  9459 (1998 FW113)",,,,,,,,
"  9460 McGlynn (1998 HS30)",McGlynn,,8.138,,,,,
"  9461 (1998 HV33)",,,4.493,,,,,
"  9462 (1998 HC37)",,,3.570,,,,,
"  9463 Criscione (1998 HW38)",Criscione,,4.957,,,,,
"  9464 (1998 HL117)",,,15.755,,,,,
"  9465 (1998 HJ121)",,,6.862,,,,,
"  9466 Shishir (1998 KR46)",Shishir,,,,,,,
"  9467 (1998 KQ47)",,,10.264,,,,,
"  9468 Brewer (1998 LT2)",Brewer,,6.416,,,,,
"  9469 Shashank (1998 MY34)",Shashank,,,,,,,
"  9470 Jussieu (1998 OS10)",Jussieu,,11.941,,,,,
"  9471 Ostend (1998 OU13)",Ostend,,5.715,,,,,
"  9472 Bruges (1998 OD14)",Bruges,,8.134,,,,,
"  9473 Ghent (1998 OO14)",Ghent,,3.422,,,,,
"  9474 Cassadrury (1998 QK15)",Cassadrury,,3.573,,,,,
"  9475 (1998 QC19)",,,9.212,,,,,
"  9476 (1998 QQ36)",,,8.611,,,,,
"  9477 Kefennell (1998 QK41)",Kefennell,,2.431,,,,,
"  9478 Caldeyro (2148 P-L)",Caldeyro,,,,,,,
"  9479 Madresplazamayo (2175 P-L)",Madresplazamayo,,2.687,,,,,
"  9480 Inti (2553 P-L)",Inti,,12.741,,,,,
"  9481 Menchu (2559 P-L)",Menchu,,4.671,,,,,
"  9482 Rubendario (4065 P-L)",Rubendario,,,,,,,
"  9483 Chagas (4121 P-L)",Chagas,,,,,,,
"  9484 Wanambi (4590 P-L)",Wanambi,,,,,,,
"  9485 Uluru (6108 P-L)",Uluru,,,,,,,
"  9486 Utemorrah (6130 P-L)",Utemorrah,,,,,,,
"  9487 Kupe (7633 P-L)",Kupe,,5.232,,,,,
"  9488 Huia (9523 P-L)",Huia,,3.555,,,,,
"  9489 Tanemahuta (1146 T-1)",Tanemahuta,,3.433,,,,,
"  9490 Gosemeijer (1181 T-1)",Gosemeijer,,7.599,,,,,
"  9491 Thooft (1205 T-1)",Thooft,,2.236,,,,,
"  9492 Veltman (2066 T-1)",Veltman,,2.806,,,,,
"  9493 Enescu (3100 T-1)",Enescu,,,,,,,
"  9494 Donici (3212 T-1)",Donici,,3.819,,,,,
"  9495 Eminescu (4177 T-1)",Eminescu,,3.259,,,,,
"  9496 Ockels (4260 T-1)",Ockels,,5.546,,,,,
"  9497 Dwingeloo (1001 T-2)",Dwingeloo,,5.467,,,,,
"  9498 Westerbork (1197 T-2)",Westerbork,,,,,,,
"  9499 Excalibur (1269 T-2)",Excalibur,,5.098,,,,,
"  9500 Camelot (1281 T-2)",Camelot,,,,,,,
"  9501 Ywain (2071 T-2)",Ywain,,5.756,,,,,
"  9502 Gaimar (2075 T-2)",Gaimar,,,,,,,
"  9503 Agrawain (2180 T-2)",Agrawain,,13.792,,,,,
"  9504 Lionel (2224 T-2)",Lionel,,4.806,,,,,
"  9505 Lohengrin (4131 T-2)",Lohengrin,,8.607,,,,,
"  9506 Telramund (5200 T-2)",Telramund,,,,,,,
"  9507 Gottfried (5447 T-2)",Gottfried,,3.073,,,,,
"  9508 Titurel (3395 T-3)",Titurel,,4.061,,,,,
"  9509 Amfortas (3453 T-3)",Amfortas,,,,,,,
"  9510 Gurnemanz (5022 T-3)",Gurnemanz,,,,,,,
"  9511 Klingsor (5051 T-3)",Klingsor,,,,,,,
"  9512 Feijunlong (1966 CM)",Feijunlong,,7.036,,,,,
"  9513 (1971 UN)",,,10.092,,,,,
"  9514 Deineka (1973 SG5)",Deineka,,,,,,,
"  9515 Dubner (1975 RA2)",Dubner,,11.74,,,,,
"  9516 Inasan (1976 YL3)",Inasan,,11.126,,,,,
"  9517 Niehaisheng (1977 VL1)",Niehaisheng,,,,,,,
"  9518 Robbynaish (1978 GA)",Robbynaish,,,,,,,
"  9519 (1978 VK3)",,,5.016,,,,,
"  9520 (1978 VV6)",,,,,,,,
"  9521 Martinhoffmann (1980 FS1)",Martinhoffmann,,2.907,,,,,
"  9522 Schlichting (1981 DS)",Schlichting,,16.831,,,,,
"  9523 Torino (1981 EE1)",Torino,,,,,,,
"  9524 O''Rourke (1981 EJ5)",O''Rourke,,2.920,,,,,
"  9525 Amandasickafoose (1981 EF11)",Amandasickafoose,,,,,,,
"  9526 Billmckinnon (1981 EC13)",Billmckinnon,,,,,,,
"  9527 (1981 EH23)",,,4.800,,,,,
"  9528 Kuppers (1981 EH24)",Kuppers,,3.549,,,,,
"  9529 Protopapa (1981 EF25)",Protopapa,,,,,,,
"  9530 Kelleymichael (1981 EO26)",Kelleymichael,,,,,,,
"  9531 Jean-Luc (1981 QK)",Jean-Luc,,4.176,,,,,
"  9532 Abramenko (1981 RQ2)",Abramenko,,6.251,,,,,
"  9533 Aleksejleonov (1981 SA7)",Aleksejleonov,,9.552,,,,,
"  9534 (1981 TP)",,,,,,,,
"  9535 Plitchenko (1981 UO11)",Plitchenko,,4.322,,,,,
"  9536 Statler (1981 UR27)",Statler,,9.889,,,,,
"  9537 Nolan (1982 BM)",Nolan,,11.395,,,,,
"  9538 (1982 UM2)",,,4.473,,,,,
"  9539 Prishvin (1982 UE7)",Prishvin,,9.603,,,,,
"  9540 Mikhalkov (1982 UJ7)",Mikhalkov,,13.182,,,,,
"  9541 Magri (1983 CH)",Magri,,4.435,,,,,
"  9542 Eryan (1983 TU1)",Eryan,,,,,,,
"  9543 Nitra (1983 XN1)",Nitra,,9.920,,,,,
"  9544 Scottbirney (1984 EL)",Scottbirney,,15.140,,,,,
"  9545 Petrovedomosti (1984 MQ)",Petrovedomosti,,9.473,,,,,
"  9546 (1984 SD6)",,,3.946,,,,,
"  9547 (1985 AE)",,,8.444,,,,,
"  9548 Fortran (1985 CN)",Fortran,,5.447,,,,,
"  9549 Akplatonov (1985 SM2)",Akplatonov,,8.238,,,,,
"  9550 Victorblanco (1985 TY1)",Victorblanco,,12.908,,,,,
"  9551 Kazi (1985 UJ)",Kazi,,,,,,,
"  9552 (1985 UY)",,,17.050,,,,,
"  9553 Colas (1985 UG2)",Colas,,3.791,,,,,
"  9554 Dumont (1985 XA)",Dumont,,3.158,,,,,
"  9555 Frejakocha (1986 GC)",Frejakocha,,,,,,,
"  9556 Gaywray (1986 GF)",Gaywray,,5.958,,,,,
"  9557 (1986 QL2)",,,11.730,,,,,
"  9558 (1986 QB3)",,,,,,,,
"  9559 (1987 DH6)",,,14.229,,,,,
"  9560 Anguita (1987 EQ)",Anguita,,3.760,,,,,
"  9561 van Eyck (1987 QT1)","van Eyck",,4.197,,,,,
"  9562 Memling (1987 RG)",Memling,,17.688,,,,,
"  9563 Kitty (1987 SJ1)",Kitty,,3.335,,,,,
"  9564 Jeffwynn (1987 SG3)",Jeffwynn,,,,,,,
"  9565 Tikhonov (1987 SU17)",Tikhonov,,4.521,,,,,
"  9566 Rykhlova (1987 SX17)",Rykhlova,,9.253,,,,,
"  9567 Surgut (1987 US4)",Surgut,,6.035,,,,,
"  9568 (1988 AX4)",,,,,,,,
"  9569 Quintenmatsijs (1988 CL2)",Quintenmatsijs,,,,,,,
"  9570 (1988 RQ5)",,,8.084,,,,,
"  9571 (1988 RR5)",,,2.995,,,,,
"  9572 (1988 RS6)",,,,,,,,
"  9573 Matsumotomas (1988 UC)",Matsumotomas,,6.810,,,,,
"  9574 Taku (1988 XB5)",Taku,,4.332,,,,,
"  9575 (1989 BW1)",,,3.117,,,,,
"  9576 van der Weyden (1989 CX2)","van der Weyden",,8.627,,,,,
"  9577 Gropius (1989 CE5)",Gropius,,,,,,,
"  9578 Klyazma (1989 GA3)",Klyazma,,,,,,,
"  9579 Passchendaele (1989 GO4)",Passchendaele,,8.659,,,,,
"  9580 Tarumi (1989 TB11)",Tarumi,,,,,,,
"  9581 (1990 DM3)",,,3.643,,,,,
"  9582 (1990 EL7)",,,4.426,,,,,
"  9583 (1990 HL1)",,,,,,,,
"  9584 Louchheim (1990 OL4)",Louchheim,,,,,,,
"  9585 (1990 QY2)",,,,,,,,
"  9586 (1990 SG11)",,,,,,,,
"  9587 Bonpland (1990 UG4)",Bonpland,,4.896,,,,,
"  9588 Quesnay (1990 WE2)",Quesnay,,4.637,,,,,
"  9589 Deridder (1990 WU5)",Deridder,,3.339,,,,,
"  9590 (1991 DK1)",,,,,,,,
"  9591 (1991 FH2)",,,,,,,,
"  9592 Clairaut (1991 GK4)",Clairaut,,6.469,,,,,
"  9593 (1991 PZ17)",,,3.352,,,,,
"  9594 Garstang (1991 RG)",Garstang,,4.063,,,,,
"  9595 (1991 RE11)",,,4.413,,,,,
"  9596 (1991 RC22)",,,3.028,,,,,
"  9597 (1991 UF)",,,3.800,,,,,
"  9598 (1991 UQ)",,,3.263,,,,,
"  9599 Onotomoko (1991 UP2)",Onotomoko,,4.305,,,,,
"  9600 (1991 UB3)",,,2.842,,,,,
"  9601 (1991 UE3)",,,4.747,,,,,
"  9602 Oya (1991 UU3)",Oya,,5.436,,,,,
"  9603 (1991 VG2)",,,,,,,,
"  9604 Bellevanzuylen (1991 YW)",Bellevanzuylen,,,,,,,
"  9605 (1992 AP3)",,,,,,,,
"  9606 (1992 BZ)",,,5.061,,,,,
"  9607 (1992 DS6)",,,9.224,,,,,
"  9608 (1992 PD2)",,,10.096,,,,,
"  9609 Ponomarevalya (1992 QL2)",Ponomarevalya,,11.595,,,,,
"  9610 Vischer (1992 RQ)",Vischer,,10.599,,,,,
"  9611 Anouck (1992 RF7)",Anouck,,,,,,,
"  9612 Belgorod (1992 RT7)",Belgorod,,7.610,,,,,
"  9613 (1993 BN3)",,,,,,,,
"  9614 Cuvier (1993 BQ4)",Cuvier,,3.200,,,,,
"  9615 Hemerijckx (1993 BX13)",Hemerijckx,,3.916,,,,,
"  9616 (1993 FR3)",,,,,,,,
"  9617 Grahamchapman (1993 FA5)",Grahamchapman,,2.840,,,,,
"  9618 Johncleese (1993 FQ8)",Johncleese,,2.033,,,,,
"  9619 Terrygilliam (1993 FS9)",Terrygilliam,,6.591,,,,,
"  9620 Ericidle (1993 FU13)",Ericidle,,3.530,,,,,
"  9621 Michaelpalin (1993 FT26)",Michaelpalin,,3.632,,,,,
"  9622 Terryjones (1993 FV26)",Terryjones,,3.157,,,,,
"  9623 Karlsson (1993 FU28)",Karlsson,,,,,,,
"  9624 (1993 FH38)",,,6.110,,,,,
"  9625 (1993 HF)",,,6.540,,,,,
"  9626 Stanley (1993 JF1)",Stanley,,3.645,,,,,
"  9627 (1993 LU1)",,,5.374,,,,,
"  9628 Sendaiotsuna (1993 OB2)",Sendaiotsuna,,8.448,,,,,
"  9629 Servet (1993 PU7)",Servet,,,,,,,
"  9630 Castellion (1993 PW7)",Castellion,,6.818,,,,,
"  9631 Hubertreeves (1993 SL6)",Hubertreeves,,6.246,,,,,
"  9632 Sudo (1993 TK3)",Sudo,,6.978,,,,,
"  9633 Cotur (1993 UP8)",Cotur,,10.195,,,,,
"  9634 (1993 XB)",,,6.149,,,,,
"  9635 (1993 XS)",,,,,,,,
"  9636 (1993 YO)",,,,,,,,
"  9637 Perryrose (1994 PJ2)",Perryrose,,3.333,,,,,
"  9638 Fuchs (1994 PO7)",Fuchs,,,,,,,
"  9639 Scherer (1994 PS11)",Scherer,,,,,,,
"  9640 Lippens (1994 PP26)",Lippens,,,,,,,
"  9641 Demaziere (1994 PB30)",Demaziere,,,,,,,
"  9642 Takatahiro (1994 RU)",Takatahiro,,,,,,,
"  9643 (1994 RX)",,,,,,,,
"  9644 (1994 WQ3)",,,7.950,,,,,
"  9645 Grunewald (1995 AO4)",Grunewald,,10.171,,,,,
"  9646 (1995 BV)",,,,,,,,
"  9647 (1995 UM8)",,,,,,,,
"  9648 Gotouhideo (1995 UB9)",Gotouhideo,,3.718,,,,,
"  9649 (1995 XG)",,,2.996,,,,,
"  9650 Okadaira (1995 YG)",Okadaira,,3.693,,,,,
"  9651 Arii-SooHoo (1996 AJ)",Arii-SooHoo,,,,,,,
"  9652 (1996 AF2)",,,,,,,,
"  9653 (1996 AL2)",,,6.243,,,,,
"  9654 Seitennokai (1996 AQ2)",Seitennokai,,2.392,,,,,
"  9655 Yaburanger (1996 CH1)",Yaburanger,,3.380,,,,,
"  9656 (1996 DK1)",,,7.871,,,,,
"  9657 Ucka (1996 DG2)",Ucka,,13.747,,,,,
"  9658 Imabari (1996 DD3)",Imabari,,,,,,,
"  9659 (1996 EJ)",,,8.883,,,,,
"  9660 (1996 FW4)",,,13.650,,,,,
"  9661 Hohmann (1996 FU13)",Hohmann,,27.665,,,,,
"  9662 Frankhubbard (1996 GS)",Frankhubbard,,4.857,,,,,
"  9663 Zwin (1996 GC18)",Zwin,,3.660,,,,,
"  9664 Brueghel (1996 HT14)",Brueghel,,11.686,,,,,
"  9665 Inastronoviny (1996 LA)",Inastronoviny,,9.480,,,,,
"  9666 (1997 GM22)",,,6.648,,,,,
"  9667 Amastrinc (1997 HC16)",Amastrinc,,,,,,,
"  9668 Tianyahaijiao (1997 LN)",Tianyahaijiao,,4.268,,,,,
"  9669 Symmetria (1997 NC3)",Symmetria,,13.208,,,,,
"  9670 Magni (1997 NJ10)",Magni,,12.582,,,,,
"  9671 Hemera (1997 TU9)",Hemera,,,,,,,
"  9672 Rosenbergerezek (1997 TA10)",Rosenbergerezek,,14.170,,,,,
"  9673 Kunishimakoto (1997 UC25)",Kunishimakoto,,3.492,,,,,
"  9674 Slovenija (1998 QU15)",Slovenija,,4.478,,,,,
"  9675 (1998 QK36)",,,13.461,,,,,
"  9676 Eijkman (2023 P-L)",Eijkman,,9.961,,,,,
"  9677 Gowlandhopkins (2532 P-L)",Gowlandhopkins,,,,,,,
"  9678 van der Meer (2584 P-L)","van der Meer",,,,,,,
"  9679 Crutzen (2600 P-L)",Crutzen,,,,,,,
"  9680 Molina (3557 P-L)",Molina,,4.415,,,,,
"  9681 Sherwoodrowland (4069 P-L)",Sherwoodrowland,,7.339,,,,,
"  9682 Gravesande (4073 P-L)",Gravesande,,,,,,,
"  9683 Rambaldo (4099 P-L)",Rambaldo,,2.937,,,,,
"  9684 Olieslagers (4113 P-L)",Olieslagers,,,,,,,
"  9685 Korteweg (4247 P-L)",Korteweg,,,,,,,
"  9686 Keesom (4604 P-L)",Keesom,,2.313,,,,,
"  9687 Uhlenbeck (4614 P-L)",Uhlenbeck,,5.380,,,,,
"  9688 Goudsmit (4665 P-L)",Goudsmit,,,,,,,
"  9689 Freudenthal (4831 P-L)",Freudenthal,,3.743,,,,,
"  9690 Houtgast (6039 P-L)",Houtgast,,6.525,,,,,
"  9691 Zwaan (6053 P-L)",Zwaan,,6.566,,,,,
"  9692 Kuperus (6354 P-L)",Kuperus,,,,,,,
"  9693 Bleeker (6547 P-L)",Bleeker,,,,,,,
"  9694 Lycomedes (6581 P-L)",Lycomedes,,31.736,,,,,
"  9695 Johnheise (6583 P-L)",Johnheise,,3.195,,,,,
"  9696 Jaffe (6628 P-L)",Jaffe,,,,,,,
"  9697 Louwman (1295 T-1)",Louwman,,5.342,,,,,
"  9698 Idzerda (2205 T-1)",Idzerda,,4.024,,,,,
"  9699 Baumhauer (3036 T-1)",Baumhauer,,9.230,,,,,
"  9700 Paech (3058 T-1)",Paech,,2.641,,,,,
"  9701 Mak (1157 T-2)",Mak,,5.191,,,,,
"  9702 Tomvandijk (2108 T-2)",Tomvandijk,,2.671,,,,,
"  9703 Sussenbach (3146 T-2)",Sussenbach,,1.963,,,,,
"  9704 Georgebeekman (5469 T-2)",Georgebeekman,,5.720,,,,,
"  9705 Drummen (3137 T-3)",Drummen,,9.340,,,,,
"  9706 Bouma (3176 T-3)",Bouma,,11.607,,,,,
"  9707 Petruskoning (3226 T-3)",Petruskoning,,9.286,,,,,
"  9708 Gouka (4140 T-3)",Gouka,,,,,,,
"  9709 Chrisnell (5192 T-3)",Chrisnell,,9.651,,,,,
"  9710 (1964 VN1)",,,2.620,,,,,
"  9711 Zeletava (1972 PA)",Zeletava,,11.910,,,,,
"  9712 Nauplius (1973 SO1)",Nauplius,,33.423,,,,,
"  9713 Oceax (1973 SP1)",Oceax,,18.651,,,,,
"  9714 (1975 LF1)",,,21.717,,,,,
"  9715 Paolotanga (1975 SB1)",Paolotanga,,11.158,,,,,
"  9716 Severina (1975 UE)",Severina,,5.170,,,,,
"  9717 Lyudvasilia (1976 SR5)",Lyudvasilia,,4.874,,,,,
"  9718 Gerbefremov (1976 YR1)",Gerbefremov,,2.598,,,,,
"  9719 Yakage (1977 DF2)",Yakage,,13.213,,,,,
"  9720 Ulfbirgitta (1980 FH1)",Ulfbirgitta,,5.523,,,,,
"  9721 Doty (1980 GB)",Doty,,3.914,,,,,
"  9722 Levi-Montalcini (1981 EZ)",Levi-Montalcini,,,,,,,
"  9723 Binyang (1981 EP13)",Binyang,,3.690,,,,,
"  9724 Villanueva (1981 EW17)",Villanueva,,2.703,,,,,
"  9725 Wainscoat (1981 EE19)",Wainscoat,,,,,,,
"  9726 Verbiscer (1981 EY19)",Verbiscer,,3.994,,,,,
"  9727 Skrutskie (1981 EW24)",Skrutskie,,6.377,,,,,
"  9728 Videen (1981 EX38)",Videen,,,,,,,
"  9729 (1981 RQ)",,,5.669,,,,,
"  9730 (1982 FA)",,,3.959,,,,,
"  9731 (1982 JD1)",,,4.539,,,,,
"  9732 Juchnovski (1984 SJ7)",Juchnovski,,4.692,,,,,
"  9733 Valtikhonov (1985 SC3)",Valtikhonov,,2.168,,,,,
"  9734 (1986 CB2)",,,4.000,,,,,
"  9735 (1986 JD)",,,6.172,,,,,
"  9736 (1986 QP2)",,,8.983,,,,,
"  9737 Dudarova (1986 SC2)",Dudarova,,,,,,,
"  9738 (1987 DF6)",,,6.473,,,,,
"  9739 Powell (1987 SH7)",Powell,,2.691,,,,,
"  9740 (1987 ST11)",,,7.664,,,,,
"  9741 Solokhin (1987 UU4)",Solokhin,,4.729,,,,,
"  9742 Worpswede (1987 WT1)",Worpswede,,14.570,,,,,
"  9743 Tohru (1988 GD)",Tohru,,4.665,,,,,
"  9744 Nielsen (1988 JW)",Nielsen,,4.653,,,,,
"  9745 Shinkenwada (1988 VY)",Shinkenwada,,5.317,,,,,
"  9746 Kazukoichikawa (1988 VS1)",Kazukoichikawa,,4.396,,,,,
"  9747 (1989 AT)",,,9.193,,,,,
"  9748 van Ostaijen (1989 CS2)","van Ostaijen",,3.054,,,,,
"  9749 Van den Eijnde (1989 GC1)","Van den Eijnde",,,,,,,
"  9750 (1989 NE1)",,,3.976,,,,,
"  9751 Kadota (1990 QM)",Kadota,,,,,,,
"  9752 (1990 QZ1)",,,4.319,,,,,
"  9753 (1990 QL3)",,,,,,,,
"  9754 (1990 QJ4)",,,2.762,,,,,
"  9755 (1990 RR2)",,,,,,,,
"  9756 Ezaki (1991 CC3)",Ezaki,,5.750,,,,,
"  9757 Felixdejager (1991 GA6)",Felixdejager,,6.533,,,,,
"  9758 Dainty (1991 GZ9)",Dainty,,7.733,,,,,
"  9759 (1991 NE7)",,,12.681,,,,,
"  9760 (1991 PJ13)",,,,,,,,
"  9761 Krautter (1991 RR4)",Krautter,,2.946,,,,,
"  9762 Hermannhesse (1991 RA5)",Hermannhesse,,2.329,,,,,
"  9763 (1991 RU17)",,,4.954,,,,,
"  9764 Morgenstern (1991 UE5)",Morgenstern,,3.393,,,,,
"  9765 (1991 XZ)",,,4.346,,,,,
"  9766 Bradbury (1992 DZ2)",Bradbury,,5.406,,,,,
"  9767 Midsomer Norton (1992 EB1)","Midsomer Norton",,,,,,,
"  9768 Stephenmaran (1992 GB1)",Stephenmaran,,4.591,,,,,
"  9769 Nautilus (1993 DG2)",Nautilus,,2.839,,,,,
"  9770 Discovery (1993 EE)",Discovery,,7.002,,,,,
"  9771 (1993 FU17)",,,3.066,,,,,
"  9772 (1993 MB)",,,6.978,,,,,
"  9773 (1993 MG1)",,,,,,,,
"  9774 Annjudge (1993 NO)",Annjudge,,3.547,,,,,
"  9775 Joeferguson (1993 OH12)",Joeferguson,,3.816,,,,,
"  9776 (1993 VL3)",,,7.254,,,,,
"  9777 Enterprise (1994 OB)",Enterprise,,,,,,,
"  9778 Isabelallende (1994 PA19)",Isabelallende,,,,,,,
"  9779 (1994 RA11)",,,,,,,,
"  9780 Bandersnatch (1994 SB)",Bandersnatch,,5.834,,,,,
"  9781 Jubjubbird (1994 UB1)",Jubjubbird,,,,,,,
"  9782 Edo (1994 WM)",Edo,,6.012,,,,,
"  9783 Tensho-kan (1994 YD1)",Tensho-kan,,5.332,,,,,
"  9784 Yotsubashi (1994 YJ1)",Yotsubashi,,9.884,,,,,
"  9785 Senjikan (1994 YX1)",Senjikan,,5.049,,,,,
"  9786 Gakutensoku (1995 BB)",Gakutensoku,,5.620,,,,,
"  9787 (1995 BA3)",,,5.252,,,,,
"  9788 Yagami (1995 EQ1)",Yagami,,10.443,,,,,
"  9789 (1995 GO7)",,,17.239,,,,,
"  9790 (1995 OK8)",,,32.771,,,,,
"  9791 (1995 YD1)",,,3.793,,,,,
"  9792 (1996 BX1)",,,8.021,,,,,
"  9793 Torvalds (1996 BW4)",Torvalds,,4.586,,,,,
"  9794 (1996 FO5)",,,5.039,,,,,
"  9795 Deprez (1996 GJ19)",Deprez,,4.031,,,,,
"  9796 (1996 HW)",,,5.849,,,,,
"  9797 Raes (1996 HR21)",Raes,,12.269,,,,,
"  9798 (1996 JK)",,,13.449,,,,,
"  9799 (1996 RJ)",,,68.033,,,,,
"  9800 Shigetoshi (1997 ES2)",Shigetoshi,,4.157,,,,,
"  9801 (1997 FX3)",,,4.723,,,,,
"  9802 (1997 GQ6)",,,4.147,,,,,
"  9803 (1997 GL8)",,,,,,,,
"  9804 (1997 NU)",,,6.083,,,,,
"  9805 (1997 NZ)",,,8.706,,,,,
"  9806 (1997 NR6)",,,10.041,,,,,
"  9807 (1997 SJ4)",,,24.683,,,,,
"  9808 (1998 QS70)",,,4.287,,,,,
"  9809 Jimdarwin (1998 RZ5)",Jimdarwin,,,,,,,
"  9810 Elanfiller (1998 RJ65)",Elanfiller,,4.051,,,,,
"  9811 Cavadore (1998 ST)",Cavadore,,,,,,,
"  9812 Danco (1998 SJ144)",Danco,,4.144,,,,,
"  9813 Rozgaj (1998 TP5)",Rozgaj,,3.774,,,,,
"  9814 Ivobenko (1998 UU18)",Ivobenko,,,,,,,
"  9815 Mariakirch (2079 P-L)",Mariakirch,,4.505,,,,,
"  9816 von Matt (2643 P-L)","von Matt",,3.917,,,,,
"  9817 Thersander (6540 P-L)",Thersander,,22.879,,,,,
"  9818 Eurymachos (6591 P-L)",Eurymachos,,28.076,,,,,
"  9819 Sangerhausen (2172 T-1)",Sangerhausen,,2.685,,,,,
"  9820 Hempel (3064 T-1)",Hempel,,2.315,,,,,
"  9821 Gitakresakova (4033 T-1)",Gitakresakova,,2.738,,,,,
"  9822 Hajdukova (4114 T-1)",Hajdukova,,3.035,,,,,
"  9823 Annatalova (4271 T-1)",Annatalova,,2.667,,,,,
"  9824 Marylea (3033 T-2)",Marylea,,5.478,,,,,
"  9825 Oetken (1214 T-3)",Oetken,,9.676,,,,,
"  9826 Ehrenfreund (2114 T-3)",Ehrenfreund,,8.378,,,,,
"  9827 (1958 TL1)",,,19.825,,,,,
"  9828 Antimachos (1973 SS)",Antimachos,,20.272,,,,,
"  9829 Murillo (1973 SJ1)",Murillo,,25.941,,,,,
"  9830 (1978 VE11)",,,2.515,,,,,
"  9831 Simongreen (1979 QZ)",Simongreen,,,,,,,
"  9832 Xiaobinwang (1981 EH3)",Xiaobinwang,,2.202,,,,,
"  9833 Rilke (1982 DW3)",Rilke,,3.245,,,,,
"  9834 Kirsanov (1982 TS1)",Kirsanov,,11.827,,,,,
"  9835 (1984 UD)",,,,,,,,
"  9836 Aarseth (1985 TU)",Aarseth,,7.003,,,,,
"  9837 Jerryhorow (1986 AA2)",Jerryhorow,,11.293,,,,,
"  9838 Falz-Fein (1987 RN6)",Falz-Fein,,13.013,,,,,
"  9839 Crabbegat (1988 CT2)",Crabbegat,,,,,,,
"  9840 (1988 RQ2)",,,12.518,,,,,
"  9841 Masek (1988 UT)",Masek,,,,,,,
"  9842 Funakoshi (1989 AS1)",Funakoshi,,3.641,,,,,
"  9843 Braidwood (1989 AL3)",Braidwood,,3.545,,,,,
"  9844 Otani (1989 WF1)",Otani,,,,,,,
"  9845 Okamuraosamu (1990 FM1)",Okamuraosamu,,10.663,,,,,
"  9846 (1990 OS1)",,,4.620,,,,,
"  9847 (1990 QJ5)",,,3.082,,,,,
"  9848 Yugra (1990 QX17)",Yugra,,4.221,,,,,
"  9849 (1990 RF2)",,,4.905,,,,,
"  9850 (1990 TM5)",,,,,,,,
"  9851 Sakamoto (1990 UG3)",Sakamoto,,,,,,,
"  9852 Gora (1990 YX)",Gora,,3.663,,,,,
"  9853 (1991 AN2)",,,12.069,,,,,
"  9854 Karlheinz (1991 AC3)",Karlheinz,,5.210,,,,,
"  9855 (1991 CU)",,,6.443,,,,,
