CountyId,AccommodationFood,AdministrativeSupportWaste,AgricultureForestryFishingHunting,AllSectors,ArtsEntertainmentRecreation,BDG25,Construction,Education,FinanceInsurance,GDPPerCapita,HealthcareSocialAssistance,Income,IndustriesNotClassified,Information,Management,Manufacturing,MiningQuarryingOilGas,OtherServices,PopulationDensity,Poverty,ProfessionalScientificTechnical,RealEstate,RetailTrade,SubstanceAbuse,TransportationWarehousing,Unemployment,Utilities,WholesaleTrade 
17061,2060.0,686.0,NA,58165.0,77.0,851.0,2191.0,NA,6721.0,22307.0,10857.0,43943,NA,334.0,NA,4525.0,NA,1813.0,27.2,16.6,3090.0,38.0,8572.0,14.1,10015.0,5.3,NA,7186.0
50019,27687.0,5845.0,922.0,276228.0,2132.0,2825.0,29235.0,3586.0,10571.0,22303.0,74337.0,42884,NA,2184.0,NA,48780.0,NA,6279.0,37.7,13.3,6584.0,3096.0,33115.0,14.1,7547.0,4.5,352.0,11837.0
37077,12278.0,16451.0,1624.0,473826.0,501.0,5028.0,29184.0,NA,12322.0,22295.0,76743.0,50314,NA,1795.0,5291.0,202659.0,NA,8536.0,91.3,16.0,10047.0,1908.0,33823.0,10.1,24945.0,4.4,NA,27464.0
39003,62708.0,73146.0,86.0,1843235.0,6447.0,7015.0,92020.0,35317.0,54052.0,22295.0,563846.0,49297,NA,28747.0,37977.0,477716.0,NA,43702.0,268.2,15.5,33304.0,9739.0,141792.0,8.1,54972.0,4.6,NA,114845.0
06093,23802.0,8334.0,13145.0,284700.0,2449.0,4922.0,12110.0,3086.0,10798.0,22293.0,76430.0,37447,122.0,13308.0,NA,32783.0,2073.0,7123.0,7.0,22.6,13686.0,3985.0,39085.0,22.1,7124.0,7.1,NA,8266.0
20093,489.0,NA,NA,24550.0,NA,264.0,678.0,NA,2957.0,22292.0,NA,59134,NA,NA,NA,NA,NA,750.0,5.2,11.5,482.0,123.0,1090.0,4.1,1991.0,3.7,NA,468.0
48103,454.0,NA,NA,56375.0,NA,272.0,1928.0,NA,458.0,22291.0,5881.0,65883,NA,NA,NA,NA,20966.0,576.0,5.1,9.6,676.0,NA,3577.0,10.1,17073.0,9.1,NA,NA
27065,2717.0,597.0,361.0,107971.0,905.0,902.0,19818.0,NA,4704.0,22291.0,34935.0,48907,NA,NA,NA,23352.0,NA,2713.0,28.6,11.7,2529.0,766.0,11594.0,8.1,932.0,5.1,NA,1007.0
20073,814.0,NA,NA,34397.0,83.0,518.0,2319.0,NA,1928.0,22280.0,7977.0,41168,NA,788.0,NA,5106.0,3723.0,508.0,6.7,15.8,1006.0,NA,3906.0,30.0,3358.0,5.7,NA,2092.0
17025,3175.0,3481.0,NA,175585.0,55.0,1036.0,2344.0,NA,5925.0,22279.0,19864.0,43577,NA,4085.0,NA,99821.0,3364.0,3284.0,31.0,14.5,1894.0,864.0,10681.0,10.1,3310.0,6.4,NA,10927.0
42101,1146457.0,1050412.0,NA,33868880.0,1042289.0,152759.0,770766.0,4488825.0,3653398.0,22279.0,6976480.0,41210,1179.0,2269772.0,1444217.0,1254020.0,NA,926640.0,11233.6,25.4,4412578.0,585190.0,1272475.0,30.0,1360898.0,7.7,217297.0,992799.0
48475,6848.0,4606.0,NA,210891.0,NA,551.0,25018.0,NA,4454.0,22278.0,9275.0,57570,NA,1010.0,NA,4020.0,91997.0,7884.0,13.1,12.8,2823.0,12013.0,8926.0,16.1,19789.0,5.8,7173.0,4678.0
20115,1910.0,324.0,NA,67508.0,NA,1248.0,2945.0,NA,3875.0,22269.0,16979.0,51196,NA,NA,NA,11063.0,912.0,4294.0,14.2,10.9,3222.0,356.0,5707.0,10.1,723.0,5.9,NA,7631.0
13241,15433.0,3008.0,NA,119370.0,3590.0,1872.0,9189.0,11081.0,5788.0,22260.0,18117.0,40834,NA,974.0,NA,10827.0,NA,4861.0,40.6,16.1,4418.0,1682.0,26777.0,26.1,NA,5.4,NA,104.0
42119,29008.0,14814.0,801.0,577033.0,1107.0,3745.0,39006.0,NA,22872.0,22259.0,183368.0,57862,96.0,2778.0,9734.0,69230.0,NA,9945.0,131.4,12.4,13484.0,2936.0,43772.0,6.1,15224.0,5.4,NA,15865.0
42009,29327.0,22648.0,241.0,432971.0,1336.0,3019.0,49836.0,1715.0,15060.0,22259.0,57972.0,45988,95.0,3739.0,15555.0,80966.0,NA,12799.0,49.3,13.9,6415.0,3317.0,47806.0,16.1,61922.0,5.8,2990.0,19232.0
39077,18370.0,8354.0,NA,668873.0,3590.0,3377.0,96336.0,1455.0,18711.0,22257.0,115889.0,48838,NA,6731.0,NA,231826.0,NA,20282.0,120.7,13.1,13984.0,4127.0,52130.0,12.1,39183.0,5.0,NA,30745.0
17017,3005.0,20673.0,NA,167014.0,38.0,876.0,4256.0,NA,7106.0,22257.0,7402.0,46647,NA,448.0,NA,NA,NA,6574.0,36.4,12.2,3020.0,477.0,9846.0,10.1,2437.0,4.8,NA,9165.0
30073,1018.0,80.0,NA,45030.0,285.0,734.0,9376.0,NA,3649.0,22256.0,8028.0,41168,NA,452.0,NA,3007.0,754.0,836.0,4.0,20.1,1163.0,157.0,5106.0,16.1,1262.0,4.7,NA,8713.0
36073,10249.0,7846.0,NA,272718.0,1539.0,2839.0,19657.0,NA,22845.0,22255.0,42933.0,48126,18.0,1591.0,NA,98966.0,1746.0,7601.0,112.9,14.2,4253.0,1724.0,26602.0,6.1,6152.0,5.2,NA,14064.0
49045,14693.0,30320.0,NA,382302.0,7133.0,5846.0,23479.0,4052.0,5792.0,22252.0,47764.0,67938,28.0,5319.0,6472.0,86627.0,4393.0,7708.0,5.9,7.2,26628.0,3160.0,40219.0,26.1,59036.0,3.9,2547.0,6932.0
21021,18353.0,23526.0,NA,464804.0,1985.0,2333.0,11677.0,NA,15976.0,22249.0,128169.0,40459,NA,36375.0,5209.0,90643.0,NA,8389.0,152.3,17.2,16128.0,2105.0,42623.0,18.1,24514.0,4.5,8979.0,4549.0
46063,220.0,NA,NA,22613.0,NA,204.0,7227.0,NA,NA,22247.0,1461.0,57053,NA,NA,NA,NA,NA,NA,0.5,10.2,NA,NA,1077.0,2.1,2655.0,2.1,NA,NA
18125,1578.0,4943.0,NA,102334.0,110.0,661.0,867.0,NA,1423.0,22245.0,10221.0,47324,NA,NA,NA,9139.0,6821.0,2904.0,38.2,11.1,997.0,1807.0,5550.0,12.1,10489.0,4.6,NA,4747.0
19107,450.0,55.0,NA,60777.0,NA,804.0,4490.0,NA,3425.0,22243.0,11166.0,50054,NA,644.0,NA,8357.0,NA,2045.0,19.7,12.1,1500.0,145.0,3744.0,8.1,5461.0,5.1,NA,11453.0
47155,289197.0,33015.0,NA,1000630.0,100068.0,6841.0,44181.0,4019.0,43891.0,22242.0,83044.0,41987,106.0,10703.0,7245.0,58372.0,NA,33455.0,120.2,14.6,32166.0,45633.0,184802.0,22.1,10476.0,4.2,NA,17129.0
41011,37807.0,37782.0,31190.0,624855.0,28181.0,5305.0,28975.0,1318.0,23268.0,22239.0,172313.0,38934,49.0,17682.0,NA,58676.0,1441.0,16001.0,39.2,18.7,17444.0,5880.0,78438.0,16.1,44443.0,7.3,3447.0,19178.0
47079,10793.0,16316.0,1331.0,281792.0,4292.0,1979.0,18244.0,182.0,14851.0,22239.0,53299.0,38328,56.0,2272.0,NA,56557.0,NA,7478.0,55.4,19.1,10152.0,2368.0,47170.0,26.1,11208.0,6.0,NA,19304.0
18055,7012.0,3413.0,NA,148257.0,324.0,1941.0,8418.0,106.0,5597.0,22235.0,31032.0,47952,NA,1273.0,3103.0,22676.0,3592.0,5340.0,61.2,14.7,15766.0,435.0,20360.0,18.1,6258.0,6.6,5539.0,3500.0
30087,2383.0,644.0,NA,127318.0,1675.0,872.0,11779.0,NA,2185.0,22229.0,6485.0,51732,NA,NA,NA,NA,NA,2541.0,1.9,18.8,348.0,1021.0,5353.0,16.1,4480.0,6.8,NA,NA
53039,6772.0,12812.0,13552.0,149154.0,1857.0,2390.0,6391.0,513.0,2748.0,22229.0,28475.0,50043,NA,2297.0,NA,26903.0,NA,5352.0,10.2,17.2,12087.0,842.0,10800.0,14.1,2401.0,6.5,5899.0,8837.0
22085,2671.0,1202.0,9996.0,148359.0,16.0,1499.0,6210.0,NA,7591.0,22229.0,21033.0,42196,NA,1212.0,NA,40945.0,2848.0,4402.0,27.1,18.1,11996.0,1042.0,23272.0,12.1,6830.0,7.3,NA,4750.0
39117,6029.0,4089.0,NA,125859.0,1123.0,2121.0,6010.0,NA,3080.0,22228.0,29935.0,52312,NA,NA,NA,44415.0,459.0,4052.0,77.9,11.3,5695.0,1424.0,10313.0,12.1,1723.0,4.4,NA,3604.0
48207,1422.0,NA,878.0,34720.0,NA,451.0,815.0,NA,1984.0,22223.0,6233.0,36085,NA,317.0,NA,NA,2717.0,1119.0,6.7,22.3,1594.0,NA,9957.0,14.1,1456.0,5.1,NA,NA
53041,34122.0,25464.0,40000.0,741330.0,2338.0,4888.0,36064.0,2409.0,17599.0,22212.0,158629.0,47619,111.0,6477.0,6442.0,148731.0,5898.0,17781.0,28.5,15.3,20204.0,10177.0,99886.0,22.1,56294.0,8.1,25291.0,27413.0
19051,1071.0,713.0,NA,49810.0,111.0,653.0,5495.0,NA,3119.0,22210.0,16072.0,49851,NA,1334.0,NA,5670.0,NA,929.0,17.0,12.7,1605.0,167.0,6160.0,8.1,1037.0,5.3,NA,3599.0
40071,21020.0,13858.0,NA,633890.0,23125.0,3907.0,47769.0,1317.0,19525.0,22207.0,76635.0,43373,NA,4536.0,3856.0,222758.0,18283.0,14153.0,52.3,18.7,25083.0,4238.0,55148.0,14.1,33089.0,6.7,5223.0,44159.0
04012,13753.0,822.0,NA,110661.0,NA,996.0,2755.0,NA,2084.0,22200.0,31111.0,34835,NA,1469.0,NA,4748.0,2009.0,1883.0,4.4,22.2,3593.0,1514.0,20932.0,30.0,3206.0,6.6,2295.0,4747.0
36089,40619.0,17414.0,7228.0,991410.0,1854.0,7912.0,54052.0,NA,29649.0,22198.0,279152.0,42811,NA,16200.0,28413.0,155664.0,4286.0,22652.0,41.7,18.5,20604.0,5025.0,127791.0,6.1,24028.0,5.8,18145.0,30561.0
55001,24381.0,1143.0,224.0,98887.0,1053.0,1379.0,6361.0,NA,1860.0,22196.0,12913.0,42844,NA,NA,NA,21951.0,NA,3763.0,28.8,17.4,1779.0,1416.0,14866.0,18.1,2026.0,5.6,NA,697.0
42111,25071.0,11683.0,367.0,651408.0,2957.0,5613.0,48256.0,1478.0,35633.0,22192.0,118187.0,43608,61.0,4920.0,NA,136024.0,47243.0,25533.0,74.5,14.4,25372.0,4498.0,68705.0,16.1,55005.0,7.5,6537.0,27108.0
13231,1166.0,2920.0,NA,50445.0,NA,1157.0,9533.0,125.0,6122.0,22191.0,4560.0,56233,NA,398.0,NA,5872.0,NA,2772.0,62.7,11.7,1749.0,833.0,3779.0,10.1,769.0,5.1,NA,6998.0
47085,5543.0,2299.0,NA,190895.0,578.0,1140.0,13870.0,NA,3998.0,22183.0,15677.0,43657,NA,587.0,NA,105910.0,NA,5399.0,33.7,15.9,5443.0,229.0,13086.0,18.1,10984.0,6.2,NA,5891.0
08071,9028.0,15909.0,NA,106301.0,606.0,1095.0,4701.0,NA,5117.0,22180.0,28111.0,38858,NA,784.0,NA,613.0,2613.0,4331.0,3.2,19.3,2640.0,2071.0,16277.0,30.0,9466.0,5.0,NA,2743.0
18093,15319.0,6857.0,NA,390997.0,1144.0,2894.0,26478.0,NA,16956.0,22169.0,81515.0,46890,NA,3945.0,NA,122038.0,3052.0,13514.0,102.3,13.9,28588.0,2546.0,49055.0,14.1,7762.0,5.6,2570.0,7428.0
36013,71041.0,42932.0,569.0,1382302.0,19553.0,10230.0,79233.0,3948.0,40737.0,22168.0,276855.0,43973,18.0,17294.0,21514.0,427664.0,5181.0,39850.0,131.6,17.2,36949.0,22433.0,149864.0,6.1,31467.0,5.1,19578.0,75622.0
05009,14897.0,21814.0,NA,412701.0,610.0,2421.0,21155.0,118.0,19692.0,22160.0,77843.0,40909,35.0,12723.0,27869.0,68205.0,NA,10209.0,57.4,16.5,6580.0,2696.0,51411.0,16.1,55983.0,3.3,4820.0,16041.0
27029,1126.0,301.0,1566.0,134361.0,94.0,661.0,57084.0,NA,2590.0,22157.0,14709.0,42689,NA,NA,NA,NA,NA,1380.0,8.5,14.6,1004.0,NA,4476.0,14.1,4881.0,7.6,NA,1713.0
13291,8374.0,2261.0,169.0,178322.0,324.0,2048.0,6875.0,229.0,29383.0,22156.0,44146.0,42782,NA,NA,NA,12360.0,NA,6989.0,53.6,14.3,5960.0,2496.0,26459.0,18.1,17962.0,4.5,356.0,3627.0
45065,364.0,107.0,NA,25701.0,NA,909.0,2341.0,NA,556.0,22150.0,5071.0,41589,NA,NA,NA,11253.0,NA,3206.0,27.7,19.2,87.0,NA,1986.0,12.1,NA,5.8,NA,NA
06021,10480.0,1114.0,7981.0,247562.0,1509.0,1904.0,13358.0,NA,7530.0,22148.0,22262.0,43584,NA,NA,NA,37632.0,1777.0,4414.0,20.1,18.5,23382.0,1556.0,19956.0,20.1,14404.0,7.9,NA,13532.0
21107,18823.0,14223.0,NA,654131.0,514.0,2756.0,33156.0,1489.0,20306.0,22132.0,142053.0,44750,77.0,5675.0,2712.0,118385.0,NA,22701.0,84.5,18.4,27045.0,4310.0,64984.0,16.1,37446.0,5.5,NA,18887.0
19185,394.0,206.0,NA,47869.0,83.0,436.0,1883.0,NA,1322.0,22127.0,17173.0,44381,NA,183.0,NA,15751.0,NA,734.0,12.8,16.4,1238.0,NA,5051.0,12.1,1010.0,4.6,NA,2713.0
22079,71493.0,43005.0,6854.0,1735620.0,3455.0,10029.0,136934.0,20475.0,65726.0,22126.0,585594.0,42758,NA,27732.0,14927.0,198407.0,2781.0,57802.0,95.5,21.6,89204.0,21225.0,199847.0,10.1,38259.0,6.9,NA,75370.0
21143,5575.0,688.0,NA,33613.0,1801.0,681.0,4943.0,NA,493.0,22123.0,7042.0,48189,22.0,NA,NA,NA,NA,1092.0,37.5,16.9,1962.0,166.0,4678.0,16.1,2772.0,5.6,NA,832.0
26063,11019.0,9657.0,1032.0,385239.0,1295.0,2258.0,18467.0,534.0,15335.0,22120.0,67688.0,45917,14.0,6428.0,NA,137855.0,NA,8847.0,43.1,11.7,15462.0,677.0,32420.0,10.1,16127.0,4.3,4201.0,29849.0
36017,11586.0,35780.0,896.0,597597.0,2856.0,3315.0,12222.0,1491.0,78884.0,22097.0,68625.0,49082,NA,26803.0,NA,198363.0,65.0,9248.0,57.5,14.3,12316.0,2633.0,43741.0,6.1,8251.0,4.4,NA,12389.0
17095,23048.0,13954.0,NA,470850.0,3600.0,4150.0,20624.0,NA,18394.0,22093.0,120148.0,43796,NA,8050.0,16421.0,48753.0,NA,18734.0,78.0,17.2,9590.0,3357.0,80224.0,12.1,21463.0,5.6,NA,32808.0
31071,426.0,NA,NA,16288.0,NA,166.0,928.0,NA,833.0,22092.0,3164.0,44643,NA,NA,NA,4297.0,NA,814.0,3.3,11.9,531.0,NA,2590.0,12.1,814.0,2.7,NA,978.0
23007,16060.0,4283.0,7025.0,290628.0,12073.0,3522.0,13437.0,NA,21047.0,22083.0,71095.0,42859,318.0,2335.0,NA,74377.0,NA,5805.0,17.4,14.6,3782.0,2138.0,40019.0,12.1,3970.0,4.0,4400.0,3611.0
45007,90436.0,77058.0,820.0,2079835.0,6286.0,16454.0,92710.0,24635.0,49422.0,22081.0,362840.0,44745,210.0,23643.0,41976.0,571032.0,622.0,169745.0,230.8,17.2,91741.0,14901.0,222502.0,18.1,82840.0,5.2,NA,143435.0
37043,3082.0,607.0,NA,41366.0,NA,979.0,5873.0,NA,1201.0,22081.0,7594.0,38980,NA,536.0,NA,8769.0,NA,1794.0,40.9,17.4,1038.0,141.0,9785.0,30.0,NA,5.1,NA,502.0
39147,16009.0,11018.0,NA,571777.0,2194.0,3497.0,42559.0,40030.0,20931.0,22075.0,69789.0,48617,69.0,4228.0,6814.0,197917.0,3000.0,15121.0,106.6,13.6,11889.0,2306.0,57401.0,8.1,22629.0,4.4,7699.0,39169.0
01091,5708.0,11076.0,10998.0,218979.0,913.0,1333.0,12516.0,831.0,10577.0,22072.0,30341.0,35389,NA,1582.0,NA,70696.0,NA,4511.0,23.1,23.3,3523.0,3074.0,21630.0,6.1,9366.0,6.9,NA,4174.0
21223,463.0,432.0,NA,32350.0,NA,399.0,1327.0,NA,2094.0,22070.0,4014.0,48392,NA,NA,NA,NA,NA,446.0,54.6,15.7,94.0,NA,1132.0,20.1,726.0,5.4,NA,NA
31065,574.0,3414.0,NA,46617.0,NA,484.0,2890.0,NA,2523.0,22068.0,11212.0,40032,NA,4482.0,NA,6317.0,NA,880.0,7.4,13.4,469.0,NA,4099.0,12.1,1965.0,3.3,NA,7322.0
40139,7993.0,7568.0,NA,386370.0,288.0,1947.0,142530.0,NA,12032.0,22064.0,16489.0,51092,NA,11591.0,NA,NA,14188.0,7193.0,9.9,11.4,4450.0,1020.0,20163.0,16.1,3227.0,3.5,NA,22706.0
29113,11536.0,10224.0,102.0,309024.0,972.0,3444.0,48238.0,6932.0,13723.0,22063.0,31996.0,54584,64.0,1769.0,NA,73530.0,5087.0,8086.0,61.8,11.3,6466.0,1754.0,41686.0,14.1,26877.0,4.8,9162.0,9831.0
42121,14891.0,11248.0,269.0,536510.0,2382.0,4144.0,23946.0,2332.0,16351.0,22060.0,123921.0,44916,NA,4819.0,1920.0,182209.0,4211.0,13245.0,85.3,13.5,12695.0,1932.0,58692.0,18.1,28720.0,8.0,7895.0,24804.0
18137,8167.0,6846.0,NA,467604.0,3364.0,2232.0,17579.0,NA,10668.0,22059.0,47571.0,51553,NA,6883.0,NA,99285.0,NA,7306.0,59.4,10.6,3445.0,816.0,22084.0,16.1,38375.0,4.5,5391.0,8836.0
13311,20410.0,5772.0,239.0,179936.0,1152.0,2441.0,25473.0,NA,6363.0,22059.0,24608.0,43598,NA,3323.0,NA,34487.0,NA,5778.0,82.6,15.2,4443.0,1332.0,27331.0,20.1,8347.0,4.4,NA,2430.0
41037,2086.0,332.0,856.0,44353.0,259.0,710.0,1697.0,NA,1069.0,22056.0,13598.0,39878,NA,1664.0,NA,8319.0,2363.0,860.0,0.9,18.6,1840.0,321.0,5048.0,24.1,1970.0,5.7,484.0,1319.0
30023,2871.0,1232.0,NA,102541.0,2321.0,699.0,6256.0,NA,2069.0,22052.0,64054.0,37979,NA,645.0,NA,3824.0,NA,1886.0,12.8,18.1,4855.0,536.0,7458.0,28.1,NA,4.2,NA,NA
36009,72039.0,42444.0,539.0,824688.0,5511.0,5503.0,41197.0,24110.0,35625.0,22049.0,127044.0,40933,565.0,10978.0,15399.0,240250.0,6536.0,21864.0,64.1,18.0,31258.0,5857.0,100383.0,6.1,11356.0,5.2,5413.0,26320.0
17127,18490.0,NA,NA,143501.0,392.0,1172.0,3626.0,NA,4437.0,22047.0,28857.0,41548,NA,814.0,NA,29763.0,NA,4835.0,63.4,16.8,NA,1025.0,7652.0,22.1,11035.0,7.4,NA,5092.0
05105,1254.0,444.0,NA,25874.0,NA,496.0,3340.0,NA,954.0,22047.0,3944.0,43020,NA,NA,NA,NA,NA,694.0,18.5,16.8,960.0,NA,2896.0,16.1,80.0,4.4,NA,146.0
26069,10702.0,14488.0,591.0,213376.0,1440.0,1956.0,11064.0,38.0,10414.0,22047.0,36434.0,39874,NA,2872.0,989.0,46644.0,1104.0,4850.0,49.8,16.1,6727.0,1829.0,32619.0,20.1,NA,5.8,NA,885.0
18031,12081.0,45522.0,92.0,455493.0,1133.0,1890.0,11312.0,109.0,17216.0,22046.0,48087.0,51625,NA,2264.0,NA,212686.0,NA,7784.0,65.9,13.0,4700.0,1430.0,30756.0,16.1,25111.0,3.6,NA,18659.0
21089,10697.0,13459.0,NA,178559.0,1568.0,2812.0,8941.0,640.0,9595.0,22035.0,46422.0,45690,NA,NA,11605.0,38131.0,NA,4503.0,106.6,16.8,5266.0,675.0,15000.0,28.1,4252.0,8.8,NA,1979.0
01019,5622.0,3076.0,1950.0,119481.0,NA,1480.0,2554.0,NA,4655.0,22030.0,17087.0,39144,NA,NA,NA,39053.0,NA,4111.0,43.4,19.4,1928.0,2160.0,21597.0,16.1,2942.0,5.0,NA,3305.0
39027,17924.0,12843.0,NA,557380.0,1834.0,2860.0,7697.0,NA,18903.0,22026.0,58316.0,47055,NA,10664.0,49653.0,146027.0,NA,9389.0,98.7,13.6,29303.0,4225.0,41096.0,24.1,113662.0,5.4,NA,21064.0
29125,472.0,457.0,NA,29718.0,NA,654.0,1868.0,NA,3539.0,22026.0,3083.0,43970,NA,NA,NA,7218.0,NA,772.0,16.9,15.4,372.0,NA,4185.0,18.1,6126.0,6.8,NA,781.0
48137,195.0,NA,NA,4536.0,NA,285.0,405.0,NA,NA,22015.0,117.0,37567,NA,NA,NA,NA,NA,228.0,1.0,22.2,NA,NA,2334.0,0.0,NA,5.2,NA,NA
41047,179148.0,187259.0,47950.0,3760803.0,27248.0,30275.0,371986.0,71110.0,162557.0,22001.0,900883.0,51623,566.0,89007.0,54059.0,414099.0,7285.0,146051.0,240.6,16.8,179100.0,68505.0,438455.0,12.1,201726.0,5.9,NA,194899.0
48213,27584.0,10545.0,NA,409636.0,3886.0,6331.0,25163.0,NA,19421.0,21995.0,105013.0,44944,62.0,6794.0,NA,61016.0,3798.0,16281.0,83.8,16.2,25706.0,7646.0,62478.0,16.1,4350.0,5.3,11019.0,17357.0
12083,130587.0,136843.0,8789.0,2735180.0,27038.0,29206.0,173003.0,25039.0,107000.0,21992.0,724979.0,40053,173.0,52445.0,20889.0,293264.0,7894.0,86539.0,164.0,18.7,172852.0,44625.0,415851.0,22.1,110408.0,5.9,14597.0,182365.0
20119,529.0,64.0,280.0,32419.0,NA,470.0,3923.0,NA,2193.0,21990.0,NA,56325,NA,NA,NA,1039.0,886.0,903.0,4.7,9.5,647.0,NA,2491.0,4.1,4299.0,2.9,NA,4774.0
49017,20789.0,246.0,NA,42186.0,592.0,441.0,1828.0,2135.0,503.0,21989.0,NA,45509,NA,NA,NA,574.0,NA,NA,0.9,11.2,477.0,228.0,2126.0,14.1,402.0,5.3,NA,463.0
53065,8876.0,2985.0,8691.0,255129.0,4589.0,3286.0,20846.0,472.0,10652.0,21986.0,63247.0,42845,89.0,2076.0,NA,52964.0,3838.0,7010.0,16.2,19.7,8314.0,1821.0,32831.0,20.1,10526.0,7.9,NA,6512.0
48219,8521.0,1337.0,NA,363761.0,492.0,1594.0,26256.0,NA,12686.0,21984.0,44096.0,48768,NA,2021.0,NA,12434.0,176642.0,9535.0,25.0,15.9,3111.0,3738.0,20971.0,12.1,18134.0,5.1,2895.0,19738.0
17157,10194.0,4129.0,NA,388848.0,450.0,2093.0,18022.0,2360.0,12824.0,21976.0,91199.0,50129,NA,2625.0,6903.0,86294.0,NA,14810.0,58.6,14.3,10539.0,639.0,33879.0,12.1,16023.0,4.8,NA,23808.0
17029,27071.0,28924.0,NA,673097.0,1839.0,4562.0,37601.0,1830.0,28713.0,21970.0,192300.0,42613,NA,24833.0,22299.0,136007.0,1954.0,15986.0,104.7,21.8,15796.0,8774.0,63253.0,10.1,14295.0,6.0,NA,37908.0
39157,41662.0,41021.0,496.0,1155148.0,5728.0,6333.0,80701.0,3083.0,27255.0,21966.0,186488.0,47588,NA,13515.0,5737.0,379005.0,57992.0,40230.0,160.2,13.0,40677.0,10619.0,108921.0,6.1,58814.0,5.0,4735.0,48457.0
40121,19907.0,17366.0,NA,392806.0,1031.0,3399.0,15215.0,425.0,17785.0,21966.0,95169.0,43257,NA,9953.0,9253.0,42850.0,20413.0,9393.0,33.7,17.0,17513.0,5323.0,51990.0,24.1,24534.0,6.5,8978.0,25668.0
29021,56530.0,62776.0,NA,1783818.0,10991.0,7724.0,135623.0,7084.0,97216.0,21961.0,361962.0,48294,145.0,26093.0,32468.0,565281.0,NA,46239.0,209.9,17.3,53836.0,15595.0,129111.0,12.1,64500.0,4.9,20671.0,97136.0
17065,1214.0,89.0,NA,77730.0,NA,521.0,3807.0,NA,1980.0,21960.0,11848.0,45926,NA,1191.0,NA,2460.0,NA,3195.0,19.8,13.0,1549.0,847.0,3594.0,6.1,2853.0,6.1,NA,4105.0
26007,11676.0,7457.0,742.0,360979.0,1167.0,2142.0,25764.0,632.0,14700.0,21948.0,104251.0,40665,NA,6067.0,NA,68716.0,3217.0,10324.0,54.5,16.2,9402.0,2345.0,49289.0,16.1,11846.0,5.0,4581.0,23228.0
40103,4688.0,NA,NA,185807.0,NA,1339.0,6385.0,NA,7153.0,21947.0,10524.0,51977,NA,790.0,NA,NA,7858.0,2478.0,15.6,11.8,946.0,168.0,8743.0,20.1,1311.0,4.0,NA,2142.0
48379,2472.0,987.0,NA,35079.0,NA,593.0,3670.0,189.0,1761.0,21946.0,2661.0,46698,NA,NA,NA,2551.0,NA,1652.0,39.4,14.4,4375.0,260.0,12150.0,20.1,426.0,4.5,NA,1188.0
47137,785.0,NA,NA,22685.0,918.0,184.0,1587.0,NA,1653.0,21942.0,3900.0,34714,NA,NA,NA,1302.0,NA,444.0,30.4,18.9,141.0,NA,2466.0,30.0,NA,5.7,NA,NA
39005,19546.0,10772.0,NA,578663.0,1206.0,4604.0,34637.0,NA,14246.0,21940.0,85650.0,48338,NA,15626.0,8693.0,163889.0,588.0,30732.0,123.8,14.1,58263.0,4595.0,54466.0,8.1,15049.0,4.3,NA,21184.0
08101,78655.0,90883.0,NA,1827294.0,23394.0,14864.0,142154.0,19957.0,52929.0,21940.0,569472.0,40540,146.0,45398.0,11230.0,249046.0,2198.0,43301.0,59.2,19.8,123044.0,18871.0,211187.0,26.1,51356.0,4.9,39642.0,54257.0
48421,NA,NA,NA,13949.0,NA,329.0,664.0,NA,1173.0,21936.0,NA,54010,NA,NA,NA,NA,NA,481.0,3.5,12.8,NA,NA,2720.0,22.1,3653.0,3.4,NA,2147.0
18099,23643.0,19234.0,NA,640607.0,2090.0,3558.0,21009.0,NA,32666.0,21933.0,58202.0,49714,NA,3663.0,NA,284648.0,NA,27371.0,101.6,10.6,10562.0,2285.0,54429.0,10.1,16186.0,3.9,NA,41628.0
39139,63372.0,94873.0,NA,1486920.0,8499.0,8937.0,93547.0,8546.0,49863.0,21932.0,287215.0,45273,136.0,40125.0,4921.0,424965.0,NA,41672.0,259.3,15.1,41987.0,14591.0,151660.0,14.1,48448.0,4.9,NA,100456.0
46015,3967.0,1253.0,144.0,57854.0,419.0,576.0,2112.0,NA,4212.0,21928.0,13981.0,50604,NA,NA,NA,861.0,NA,2464.0,6.5,12.7,1105.0,30.0,6039.0,10.1,751.0,2.5,NA,5870.0
01067,2954.0,2908.0,10671.0,96982.0,NA,1151.0,9614.0,NA,4444.0,21924.0,5486.0,42501,NA,NA,2014.0,15993.0,NA,3601.0,29.0,17.0,6910.0,59.0,7366.0,10.1,14647.0,6.3,NA,4379.0
21103,3522.0,964.0,NA,63016.0,560.0,733.0,2848.0,NA,2842.0,21923.0,9329.0,47802,NA,NA,NA,17535.0,NA,2321.0,52.1,17.7,1231.0,59.0,5846.0,16.1,1810.0,3.9,NA,11575.0
48467,18578.0,8763.0,335.0,264740.0,3165.0,3733.0,49934.0,1946.0,9785.0,21920.0,28868.0,47252,NA,2662.0,NA,38431.0,2389.0,13123.0,56.7,15.9,16611.0,1398.0,36980.0,18.1,8711.0,4.6,1303.0,21610.0
22073,89956.0,84629.0,2007.0,2367544.0,8352.0,15716.0,147536.0,16298.0,174040.0,21917.0,569419.0,38453,NA,235029.0,32135.0,257653.0,8130.0,95121.0,241.2,23.0,147928.0,51794.0,242160.0,12.1,55650.0,6.7,33998.0,115585.0
