CountyId,Total,NaturalResources,Construction,Manufacturing,WholesaleTrade,RetailTrade,TransportationUtilities,Information,Finance,ProfessionalScientific,Education,ArtsEntertainment,OtherServices,Administration 
22021,3955,11.226,7.004,5.841,1.037,11.985,6.068,1.568,3.793,8.521,21.770,6.700,3.919,10.569
28119,2324,8.563,3.614,7.831,2.238,9.337,4.217,0.258,4.862,4.389,29.002,15.017,4.905,5.766
32001,9274,7.969,6.243,7.915,1.456,11.397,6.664,1.790,2.534,8.260,19.452,9.403,6.351,10.567
28141,7885,2.968,6.544,24.895,1.864,13.773,7.039,1.357,2.904,5.491,18.909,4.337,5.479,4.439
46013,20762,5.476,5.948,13.838,2.904,13.496,3.323,1.927,4.918,6.136,23.779,8.660,5.105,4.489
45035,66723,0.442,7.017,13.439,2.429,12.042,4.652,1.962,4.919,11.366,20.557,9.048,4.973,7.153
1119,4416,1.676,4.529,13.904,1.540,10.439,6.295,0.815,3.419,6.046,27.061,13.361,4.076,6.839
28123,10867,6.083,10.095,27.386,2.337,9.671,4.095,0.405,5.264,4.307,16.656,5.300,4.187,4.215
39079,13191,2.039,6.747,19.961,1.349,10.621,4.314,0.561,4.473,3.662,32.105,7.270,2.873,4.025
55125,8986,2.181,11.551,5.052,2.949,13.076,4.852,1.569,5.976,7.044,18.306,18.351,4.507,4.585
51067,25149,2.346,10.151,15.420,3.225,11.098,5.714,0.950,4.704,7.452,21.484,8.485,5.002,3.968
42111,33159,5.263,7.117,12.117,2.364,12.054,7.365,0.941,3.568,6.176,24.651,8.124,5.359,4.901
48233,9347,8.698,12.282,14.240,1.862,11.533,4.846,0.963,3.424,6.408,17.139,8.388,4.333,5.884
40067,2497,18.502,8.891,5.967,2.683,9.972,5.206,0.641,4.285,4.045,20.104,7.529,6.207,5.967
13063,114144,0.311,6.457,7.631,3.194,11.558,12.949,1.696,5.151,9.710,18.108,10.893,6.067,6.275
31125,1784,16.424,6.895,9.417,4.260,7.735,5.774,0.673,4.765,3.868,27.186,6.166,3.812,3.027
5019,9780,3.078,3.354,14.397,0.838,11.933,3.476,0.777,4.294,5.378,29.744,12.290,4.264,6.176
26047,15869,0.939,8.520,8.394,1.298,13.044,2.842,2.464,5.167,8.035,25.440,16.277,4.896,2.684
31113,449,24.722,4.009,1.114,2.673,15.367,16.036,0.891,1.114,3.563,15.145,3.118,7.127,5.122
5041,4355,13.731,5.075,11.022,0.436,12.882,4.845,1.125,2.411,2.778,24.730,6.774,5.144,9.047
21019,18376,0.778,6.236,8.332,2.226,13.409,6.449,2.569,2.427,7.815,29.217,11.096,5.186,4.261
17099,51452,3.615,5.889,13.976,2.921,14.936,7.339,1.127,4.357,6.326,21.142,9.123,5.520,3.728
48009,4239,12.597,6.841,7.690,3.774,12.574,5.780,1.250,5.213,6.275,24.062,3.892,5.426,4.624
6023,58449,4.428,7.410,4.421,1.880,12.888,3.735,1.639,4.195,8.392,26.721,12.734,4.953,6.604
6077,280460,4.988,7.103,9.799,4.133,12.375,6.974,1.652,4.844,9.414,21.003,8.009,4.812,4.895
41007,16843,3.847,6.762,8.704,2.304,14.380,3.711,1.579,5.783,6.881,20.359,16.060,3.883,5.747
36089,44714,2.829,6.703,6.407,1.534,12.906,3.634,1.393,3.793,5.589,34.537,8.490,4.506,7.678
1011,3865,15.162,9.004,20.052,1.138,11.876,2.975,0.724,5.019,4.191,15.679,3.700,3.467,7.012
31055,277349,0.769,6.694,8.640,2.615,11.330,4.899,2.535,10.620,11.676,23.927,9.231,4.211,2.851
22011,14287,6.012,10.303,10.492,1.715,10.695,6.397,0.826,4.291,7.349,18.912,8.329,6.670,8.007
38103,2055,19.757,7.640,3.455,3.114,12.895,9.100,0.633,5.499,3.747,21.411,3.017,5.839,3.893
12029,4910,5.519,8.248,11.242,0.855,11.263,5.804,0.509,5.804,3.523,21.690,8.635,2.872,14.033
54093,3052,7.962,10.452,6.324,0.131,6.848,5.603,1.081,4.063,5.046,24.803,14.024,4.292,9.371
17185,5501,6.962,6.544,17.088,2.254,10.616,7.181,0.327,3.872,6.344,24.268,6.472,4.890,3.181
41037,3037,25.584,7.145,6.190,1.811,8.232,3.359,1.317,1.844,6.882,16.892,8.265,3.194,9.285
36051,30099,3.482,7.299,13.904,2.083,10.562,3.475,1.817,2.698,8.445,27.984,8.758,4.937,4.555
20083,1005,26.766,3.980,4.378,2.786,9.353,4.876,1.194,3.582,3.284,27.562,2.289,5.373,4.577
53037,19811,5.118,6.789,4.987,2.489,13.543,5.199,1.252,2.827,5.108,27.909,14.169,4.886,5.724
21165,2200,4.636,7.409,23.000,0.864,10.955,5.136,0.455,4.000,4.091,23.182,2.818,4.182,9.273
53021,36259,15.872,6.569,11.636,3.594,9.242,6.818,0.852,2.568,9.636,17.637,8.133,3.246,4.198
13135,410562,0.203,8.888,8.492,3.828,12.788,4.369,3.381,7.516,14.118,17.765,9.636,6.044,2.973
19107,4921,11.725,7.600,15.566,2.825,9.754,4.044,0.711,3.475,3.516,26.600,5.649,5.202,3.333
39001,10135,3.167,8.495,16.695,2.141,14.968,9.225,0.750,2.822,3.483,23.522,6.453,5.012,3.266
31079,31168,3.488,6.574,20.675,3.122,13.677,4.716,1.139,4.723,5.294,19.568,8.624,4.707,3.693
29145,26122,3.070,5.941,16.714,2.534,11.251,6.362,2.140,2.749,9.195,23.398,8.644,4.414,3.587
30079,543,33.149,9.208,0.921,0.737,12.155,4.604,0.921,0.737,3.315,17.127,2.762,5.709,8.656
48043,4385,5.291,7.047,2.144,2.737,9.327,1.688,1.642,4.812,4.515,36.579,12.543,2.326,9.350
48319,2018,20.714,14.371,2.825,0.595,9.167,6.145,0.297,3.518,5.897,13.132,6.541,11.447,5.352
35023,1867,16.658,7.177,0.482,0.857,14.837,4.981,1.768,1.982,2.785,24.103,12.641,1.821,9.909
48393,423,21.513,9.929,5.674,5.201,7.329,5.674,0.000,2.128,7.801,21.513,3.073,4.492,5.674
31021,3046,11.326,9.324,9.783,3.447,7.846,4.793,1.543,6.993,5.942,24.196,6.008,4.268,4.531
20055,18612,7.425,6.125,19.208,3.100,11.665,6.550,1.010,3.138,5.029,19.638,7.818,4.309,4.986
50025,22336,1.885,9.344,10.141,3.349,9.953,3.994,2.113,4.468,7.705,29.647,9.599,5.189,2.615
4019,422371,1.230,6.316,6.887,1.801,11.494,3.992,1.608,5.685,11.873,25.458,11.503,5.395,6.759
26129,7661,5.900,6.318,10.077,3.172,15.037,5.130,1.031,2.663,6.226,25.832,10.743,4.529,3.342
39161,13163,2.378,5.128,32.310,2.028,9.436,4.049,0.919,4.665,4.870,20.634,6.366,4.581,2.636
54013,2511,12.465,14.337,5.695,0.000,10.195,6.890,0.000,4.779,4.381,24.652,3.823,6.213,6.571
21023,3486,4.934,7.803,15.232,2.553,12.679,7.344,1.348,5.422,7.172,20.998,6.024,5.536,2.955
22049,5536,8.960,6.973,15.444,1.192,11.561,4.353,1.102,2.673,4.335,25.289,6.539,4.028,7.551
26063,13869,9.287,5.912,21.530,1.896,11.183,4.189,1.356,3.843,4.838,21.133,6.259,4.470,4.103
17089,255530,0.578,6.098,16.795,4.212,11.095,4.904,2.220,6.726,13.024,18.920,8.511,4.185,2.734
26147,69940,0.869,6.859,22.062,1.493,12.432,5.037,1.160,3.935,6.631,22.082,8.657,4.484,4.299
46019,5015,18.385,8.873,6.660,1.555,11.864,6.939,0.618,2.851,2.931,19.422,8.774,6.560,4.566
13161,5606,4.905,9.847,13.503,4.245,12.897,8.509,1.213,3.550,5.851,20.514,3.139,2.265,9.561
26163,696900,0.277,3.955,16.654,2.354,10.938,6.028,1.792,5.500,10.586,23.253,10.361,4.875,3.427
26113,6096,11.352,6.512,19.078,2.149,11.827,6.627,1.115,2.953,4.216,18.422,7.251,4.462,4.035
12117,210450,0.292,5.332,5.106,2.835,12.704,3.656,3.224,9.854,15.541,21.993,10.371,5.304,3.788
26117,24588,3.229,7.020,22.165,2.851,13.173,5.039,1.501,3.123,5.995,20.905,5.645,4.819,4.535
20115,5820,9.519,5.550,15.601,2.990,11.392,4.519,0.979,3.247,3.591,28.436,5.086,5.447,3.643
27039,10890,5.611,7.006,14.784,3.434,9.302,5.262,0.909,2.883,4.775,32.709,5.914,4.343,3.067
27107,3105,14.557,6.699,6.731,3.317,10.853,6.216,1.997,4.670,3.961,25.475,6.924,4.895,3.704
21147,4377,2.673,6.671,14.942,2.193,14.028,9.162,2.764,4.249,4.958,25.931,6.603,1.919,3.907
20131,5302,10.920,4.319,18.144,2.094,8.883,5.206,0.736,4.923,2.999,26.631,5.621,5.734,3.791
4027,71622,10.703,5.468,4.239,3.047,11.526,3.827,1.201,3.585,8.894,19.990,10.550,5.145,11.826
30021,4694,15.807,6.860,2.471,1.576,9.331,12.015,2.748,3.686,6.050,19.259,7.904,6.604,5.688
40065,10388,6.296,6.767,8.924,2.272,11.561,3.725,1.126,3.466,4.919,23.402,9.347,2.744,15.451
28125,1678,14.243,2.682,2.682,1.490,15.137,1.371,1.371,3.039,4.946,37.068,7.151,2.145,6.675
22061,20541,2.882,5.735,7.020,1.709,12.541,3.534,1.344,4.031,5.861,34.438,10.905,4.946,5.053
21027,7683,4.308,9.931,20.005,1.028,13.133,6.677,0.976,3.827,3.683,21.932,7.393,4.165,2.942
24041,17620,2.191,7.753,5.437,2.020,10.409,4.205,1.305,6.146,12.997,22.804,13.598,6.606,4.529
53059,4742,3.922,9.616,12.315,2.995,8.773,6.833,2.404,4.133,9.384,18.705,11.071,4.133,5.715
37137,5107,7.147,7.813,9.027,3.113,10.613,4.719,0.372,7.519,6.658,20.932,10.202,4.719,7.167
13021,60115,0.765,4.520,6.631,2.138,13.880,4.965,1.861,8.306,9.503,27.156,9.392,4.608,6.275
42001,50517,3.143,6.847,18.647,3.298,11.184,4.307,0.883,4.034,6.109,22.678,8.841,4.850,5.178
40131,42093,2.651,6.037,15.996,3.229,10.988,8.225,1.855,5.443,6.970,21.640,7.854,5.051,4.062
42107,63264,2.637,6.071,18.638,2.878,13.594,6.060,1.125,3.914,6.071,24.685,5.083,3.982,5.260
45025,17730,3.576,6.294,26.114,2.578,12.792,4.157,1.027,2.335,3.587,21.196,7.896,4.602,3.847
12017,43486,0.934,7.356,4.698,1.603,15.324,6.846,1.283,4.714,8.702,25.824,11.629,6.099,4.988
29097,55374,1.486,5.499,16.923,2.521,13.871,5.913,2.234,3.996,6.648,22.671,9.373,6.353,2.512
48025,10451,12.764,6.086,4.248,1.148,15.022,5.301,0.957,2.784,3.827,23.730,5.684,7.626,10.822
26061,15440,1.917,5.959,9.281,1.172,10.771,1.658,1.567,5.045,6.276,37.299,11.561,4.158,3.335
22019,86840,2.880,8.702,11.196,2.113,11.874,4.774,1.064,4.088,7.275,23.435,13.247,4.437,4.914
13257,10224,2.113,5.419,22.222,4.597,9.722,3.541,1.448,2.054,4.881,27.367,7.453,4.851,4.333
39111,5571,10.537,9.980,10.250,1.364,12.978,8.472,1.975,4.882,7.360,21.397,4.308,3.034,3.464
17077,25623,2.174,4.496,6.463,0.983,12.645,3.879,1.311,3.395,5.132,41.490,9.433,3.684,4.914
22117,15327,5.657,7.007,7.607,1.488,11.444,7.170,0.842,4.939,7.581,27.761,7.457,4.567,6.479
2170,40854,5.740,12.031,2.697,1.836,11.287,7.564,2.242,3.373,7.701,23.148,8.153,4.768,9.461
27049,23662,5.228,6.022,16.334,2.641,9.509,6.466,1.505,4.788,6.846,23.358,8.419,5.469,3.415
38105,16193,21.219,9.819,4.663,4.002,8.633,7.880,1.142,4.385,7.793,18.588,4.947,3.989,2.940
37075,2947,4.004,13.709,12.182,0.950,9.976,2.749,0.475,2.511,4.242,18.697,17.645,4.920,7.940
22039,10978,11.295,7.251,8.727,1.284,12.124,3.653,1.631,5.256,6.222,26.863,5.948,5.666,4.081
30109,457,26.477,3.720,1.532,0.438,5.689,12.035,2.407,6.565,4.595,22.976,3.939,0.000,9.628
13301,1998,7.708,4.655,26.026,2.402,10.160,5.355,0.501,2.002,7.207,21.321,2.402,4.454,5.806
39035,576603,0.243,3.856,12.460,2.837,10.453,4.240,1.900,7.864,11.080,26.998,9.659,4.424,3.986
1079,12704,3.763,8.194,26.275,1.629,9.887,5.927,0.913,2.716,6.683,17.766,5.770,5.644,4.833
1065,5282,6.248,6.399,17.437,1.912,15.695,3.635,0.170,3.711,7.459,25.540,3.540,3.540,4.714
12053,58359,0.929,7.461,5.389,2.246,15.425,5.452,1.770,6.854,9.493,23.367,10.620,5.883,5.110
49017,2000,6.600,7.000,1.500,0.900,11.500,5.850,2.700,3.700,2.750,15.500,35.150,3.650,3.200
48115,4844,14.761,5.698,5.429,2.209,13.171,6.524,1.713,2.539,4.026,19.550,9.558,4.893,9.930
49029,4234,3.307,9.565,11.431,2.645,11.998,3.921,0.189,6.778,12.636,18.682,4.086,7.038,7.723
5039,3031,5.609,4.883,19.894,0.858,11.745,5.873,0.495,4.223,5.213,24.777,5.576,2.870,7.984
37177,1350,12.593,14.222,9.333,4.296,9.407,0.741,0.000,5.778,5.185,18.444,7.778,3.704,8.519
47107,20767,0.944,7.295,27.467,2.682,12.467,4.392,1.093,4.290,5.798,19.565,7.960,3.674,2.374
40057,1139,18.174,8.165,4.741,3.424,10.448,3.687,1.493,8.692,3.424,23.178,3.600,2.546,8.428
29031,37661,1.370,5.483,11.171,2.605,12.270,3.932,1.784,5.781,6.431,29.811,10.812,4.963,3.587
30063,59103,3.788,7.127,3.790,2.328,12.350,3.677,3.267,4.817,10.495,26.757,12.737,5.056,3.812
37081,236140,0.324,5.171,13.177,3.783,12.677,5.238,1.842,7.317,9.887,23.699,9.571,4.773,2.542
53075,21665,4.796,2.285,7.136,1.449,10.062,2.760,1.288,2.700,6.190,43.282,10.695,4.251,3.106
51670,9041,0.111,10.729,11.780,0.863,14.423,4.292,0.940,5.641,7.665,18.648,11.625,6.791,6.493
31025,13103,3.205,7.807,7.548,2.541,13.699,9.151,1.526,8.311,7.487,21.758,6.663,4.739,5.564
28079,8537,8.516,4.252,19.632,0.211,11.479,4.334,0.117,5.529,5.857,22.069,7.684,4.147,6.173
26121,69673,0.876,4.962,25.381,2.176,11.682,3.150,0.966,3.455,7.049,23.259,8.721,4.665,3.660
21155,7818,4.669,5.935,27.424,2.264,11.064,2.162,1.202,2.968,6.050,22.116,5.065,4.848,4.234
39033,18142,2.701,5.628,24.578,2.480,10.534,4.118,1.554,3.980,6.085,21.244,8.494,4.586,4.018
17127,5821,3.831,9.225,6.597,0.928,11.647,10.290,1.117,4.260,5.394,24.188,12.575,5.119,4.827
38101,35580,9.413,7.619,3.479,4.162,13.125,6.563,1.619,5.087,7.237,21.484,9.025,4.609,6.577
55119,10090,10.565,7.047,27.750,1.774,9.772,5.699,0.882,4.034,3.499,17.998,5.431,3.320,2.230
51081,3365,2.199,2.704,18.484,3.328,11.976,5.646,0.416,1.813,4.250,26.568,7.013,4.606,10.996
20039,1389,18.143,5.112,2.808,2.232,10.007,6.623,0.720,3.312,4.320,24.550,10.655,4.536,6.983
41051,394637,0.941,4.368,9.533,3.290,10.975,4.315,2.271,6.161,13.417,24.918,11.231,5.369,3.210
48475,4661,21.862,6.629,2.725,3.969,9.655,9.247,0.987,6.587,3.969,16.413,5.943,6.136,5.879
13129,23587,2.060,9.145,31.581,3.137,10.277,5.380,1.034,2.963,5.270,16.708,6.169,3.341,2.934
28007,6643,7.105,10.312,14.888,1.912,10.522,5.284,0.692,3.402,5.314,23.935,5.690,6.624,4.320
26033,14733,1.602,5.722,6.855,1.344,11.233,3.258,2.043,3.591,5.464,27.625,15.971,5.077,10.215
48127,4210,22.755,2.162,0.998,2.280,17.862,2.565,0.000,3.919,3.302,20.333,11.496,4.466,7.862
44009,64824,1.115,5.803,9.051,1.956,10.655,3.405,1.202,6.465,10.063,27.957,13.290,4.270,4.768
31147,4000,10.225,7.525,7.950,2.875,8.175,12.025,1.750,3.600,5.550,23.950,6.500,3.050,6.825
13193,4461,9.572,6.030,18.673,1.614,7.599,6.411,1.210,2.780,5.111,21.161,4.349,5.089,10.401
46017,653,11.792,4.594,2.297,1.378,2.603,1.685,0.000,2.144,1.991,28.637,22.358,0.919,19.602
19109,7788,12.827,6.369,17.373,3.390,11.222,3.454,1.592,6.433,4.314,22.881,4.468,3.428,2.247
56025,41415,10.262,7.937,5.505,3.709,11.539,5.595,1.374,4.416,7.727,20.831,9.757,6.445,4.904
45077,50816,0.640,6.815,16.556,2.495,10.855,5.170,1.179,4.384,7.163,26.972,9.682,4.935,3.155
15009,81619,2.570,8.116,2.390,2.120,11.227,5.281,1.304,6.240,10.717,17.958,22.971,4.225,4.882
54005,7592,23.393,3.293,2.358,1.541,12.052,4.136,0.632,3.649,5.256,26.831,7.350,3.899,5.611
47029,14071,0.768,5.813,21.235,0.895,12.892,4.243,0.746,3.440,6.353,19.160,15.145,5.032,4.278
48179,9444,17.154,8.238,8.630,2.457,11.722,6.216,1.546,3.992,4.521,16.709,8.227,6.025,4.564
19103,78838,1.336,4.097,8.188,1.703,9.272,3.163,1.782,5.393,8.052,40.636,10.623,3.493,2.260
19091,4652,11.436,7.502,19.475,4.127,9.781,6.234,0.580,3.332,5.353,20.787,3.654,4.450,3.289
13051,124627,0.428,5.659,8.404,2.001,12.470,6.660,1.533,5.396,9.578,22.935,13.642,4.619,6.674
19195,3800,8.132,8.895,18.474,2.184,12.263,4.368,2.263,3.868,4.737,19.263,7.921,4.342,3.289
5097,3636,17.272,12.211,5.583,1.925,6.133,5.968,0.275,2.475,5.913,20.875,10.699,7.123,3.548
23025,22275,4.548,9.437,13.778,2.550,13.365,4.058,1.823,2.976,5.387,28.804,5.742,3.470,4.063
51079,8932,1.142,8.968,6.382,1.657,12.058,4.781,1.164,4.210,13.871,24.653,6.281,7.568,7.266
13261,11392,4.837,3.423,13.255,3.064,9.314,3.573,1.756,4.600,6.408,30.091,6.487,4.889,8.304
13189,8314,2.875,10.597,18.150,2.959,13.748,3.368,1.191,4.077,9.743,18.655,7.313,2.851,4.474
26101,9010,3.074,6.737,13.552,1.887,13.241,3.918,1.853,4.351,5.816,20.011,14.506,4.129,6.926
5137,4332,10.434,8.726,8.380,3.763,10.249,4.271,0.231,2.493,4.432,28.209,11.634,4.178,3.001
20153,1247,24.379,3.849,4.972,3.609,9.142,5.694,1.604,6.656,4.892,21.171,5.373,5.293,3.368
22073,64578,1.928,5.818,6.583,2.512,12.331,4.162,3.483,7.942,7.557,28.084,9.300,5.294,5.006
40137,19029,14.856,6.448,9.522,2.002,11.456,4.887,1.004,5.239,5.912,21.294,6.953,5.891,4.535
21143,2655,3.503,9.002,14.689,1.544,14.689,4.670,1.243,2.147,7.646,19.623,6.855,5.461,8.927
29151,6752,3.703,7.998,19.950,2.725,10.130,5.598,1.422,4.458,4.236,18.543,3.732,4.665,12.841
19083,8293,10.503,8.561,13.385,4.534,11.757,5.245,0.953,4.474,4.027,23.285,5.571,4.160,3.545
26021,68463,1.705,5.277,20.084,1.981,10.508,5.975,1.242,4.291,7.557,23.908,10.059,4.706,2.707
21237,1967,3.254,8.083,11.185,1.017,11.693,3.457,1.169,2.796,2.084,31.317,7.880,4.830,11.235
48379,4468,4.163,6.647,15.421,1.186,15.152,8.035,0.604,5.886,7.341,17.838,9.378,3.559,4.790
31157,17970,4.574,7.513,7.557,2.894,14.112,7.724,1.608,7.351,5.353,23.673,6.733,6.338,4.569
39093,138469,0.748,4.942,17.989,2.405,11.060,4.647,1.535,5.956,8.575,24.629,9.377,4.309,3.828
10005,90239,2.109,8.420,10.001,2.018,14.214,4.459,1.292,5.059,8.209,22.403,10.350,5.741,5.724
46137,948,21.519,7.806,1.477,1.266,8.439,1.371,0.949,7.384,3.376,30.063,3.165,1.266,11.920
21127,5366,8.386,5.758,7.287,1.826,15.393,9.877,1.994,2.926,4.827,20.369,11.293,4.137,5.926
8113,4482,3.927,10.710,2.387,1.830,8.478,3.860,2.410,7.809,14.145,9.326,26.841,4.061,4.217
48345,459,24.401,10.675,0.871,0.871,8.932,10.240,2.832,2.397,1.743,17.429,6.972,6.972,5.664
13039,20674,0.455,6.240,10.177,1.906,13.350,4.948,1.030,4.614,7.923,16.886,12.204,4.145,16.122
36105,32243,1.290,8.095,5.973,3.536,11.823,4.894,1.786,4.379,6.795,30.701,8.256,4.854,7.617
47099,16607,2.336,9.195,19.703,3.288,11.628,6.714,1.343,3.125,5.389,23.195,5.901,4.269,3.914
49019,4741,2.826,6.581,3.987,4.366,10.378,4.429,2.194,5.379,7.024,14.301,29.783,1.877,6.876
17051,8943,6.139,6.855,14.313,2.415,12.513,4.920,1.398,4.025,4.417,23.639,6.374,4.607,8.386
13115,39669,0.721,6.879,16.607,1.974,9.741,4.137,1.170,4.220,7.285,26.313,9.980,6.247,4.727
18017,17342,2.745,5.374,28.497,2.197,9.491,4.123,1.292,3.339,5.340,22.102,7.364,3.350,4.786
48243,1074,19.088,8.845,0.466,0.838,6.052,0.372,1.210,4.469,7.169,26.536,11.918,7.076,5.959
26025,56687,1.233,3.391,22.924,1.327,12.740,4.855,0.968,3.846,6.804,21.834,10.239,4.834,5.006
23031,103506,1.122,6.968,12.591,2.500,12.590,3.582,1.945,6.902,9.071,24.624,9.704,4.091,4.312
12081,140416,1.508,7.209,7.731,2.765,13.860,3.677,1.382,7.034,12.266,22.117,10.740,5.608,4.102
48447,686,28.426,8.309,2.915,3.207,8.892,6.851,0.000,6.122,2.624,22.449,1.895,4.810,3.499
19061,50102,1.868,5.776,16.063,3.283,12.798,4.132,2.587,6.445,7.177,23.596,9.020,4.894,2.361
18005,38666,1.071,4.668,33.774,1.453,9.693,2.591,0.584,4.306,8.015,19.648,8.250,3.442,2.503
22025,3749,19.445,11.176,2.854,2.534,12.270,1.707,1.414,3.148,4.268,23.233,2.801,5.015,10.136
19055,9442,8.992,6.895,22.114,3.124,13.228,4.215,1.027,4.194,5.115,20.970,4.755,3.654,1.716
17021,15151,4.614,7.570,11.814,2.330,9.848,6.118,1.115,5.808,7.630,25.622,7.372,4.435,5.722
37175,13794,1.501,11.563,8.054,1.428,9.620,2.740,0.884,4.632,8.808,25.823,11.701,8.047,5.198
51153,223939,0.226,8.545,3.346,1.558,10.961,4.809,2.073,5.325,18.777,17.882,8.386,5.314,12.799
18039,91085,0.990,4.345,36.377,2.592,10.307,3.814,1.045,3.408,5.080,16.940,8.029,5.097,1.975
42039,37783,3.491,5.976,20.353,1.850,11.296,4.560,0.855,3.263,4.820,26.663,7.130,5.603,4.139
22099,23921,10.903,8.800,9.151,3.520,11.417,5.226,1.258,4.707,6.078,19.916,7.876,5.807,5.343
46031,1240,24.355,5.726,1.532,2.661,8.710,2.823,2.258,2.984,1.290,25.161,9.839,3.387,9.274
29223,4712,4.690,7.916,17.126,2.016,11.524,5.836,0.891,4.860,6.621,19.440,9.295,3.735,6.048
50001,19530,6.201,8.715,10.973,1.669,9.304,3.129,1.669,3.676,7.911,31.454,7.373,4.434,3.492
20057,16237,7.538,4.650,25.553,3.763,8.807,4.742,2.771,2.747,4.724,17.719,8.665,5.118,3.203
17165,9841,10.639,6.117,7.967,2.591,12.722,5.670,1.545,3.709,5.040,25.445,7.570,5.101,5.884
47059,28160,1.385,6.772,21.651,1.239,11.726,5.568,0.852,3.228,5.955,24.805,7.358,4.567,4.893
45051,129161,0.889,8.527,3.947,1.992,15.772,2.807,1.713,6.691,9.062,17.792,21.845,5.472,3.490
55097,36371,3.731,5.007,13.788,2.035,13.538,5.020,1.820,10.250,5.672,22.523,10.429,3.695,2.491
13097,61844,0.475,7.876,8.585,4.131,13.128,9.461,2.898,5.077,10.263,18.843,9.086,5.554,4.623
38097,4085,12.607,5.435,8.543,5.655,9.155,6.732,1.444,5.753,3.941,30.233,3.011,3.770,3.721
51019,35756,1.102,7.708,13.662,2.805,13.061,6.413,1.527,5.596,8.614,22.173,6.763,5.565,5.012
31167,3151,11.044,6.093,13.678,5.205,9.076,5.141,1.301,4.856,4.380,24.405,7.712,4.157,2.951
31103,440,48.409,8.636,0.909,0.227,5.000,4.318,0.682,2.955,0.909,14.318,4.773,5.227,3.636
30015,2510,26.773,5.697,3.705,2.709,8.446,4.263,1.315,3.984,4.303,22.231,7.251,4.223,5.100
35015,25620,18.603,7.463,6.585,3.080,9.926,7.307,1.132,3.505,5.340,18.595,7.014,5.031,6.421
40099,6115,8.814,6.868,8.291,2.584,12.330,3.189,1.619,3.843,5.249,21.717,16.173,3.401,5.920
13183,5728,5.464,11.645,7.716,1.082,13.041,6.215,1.257,4.399,5.866,16.638,6.983,5.255,14.438
17079,4691,9.166,5.521,13.920,3.112,10.829,9.593,1.279,4.391,6.971,19.932,5.521,5.756,4.008
18177,28437,1.698,4.596,18.079,2.785,11.956,4.431,1.396,3.822,5.412,28.561,9.354,4.993,2.915
55085,16557,2.078,6.614,13.287,1.752,15.915,3.328,1.957,5.122,5.756,24.781,9.537,4.294,5.581
37181,17461,1.890,5.206,17.118,3.161,14.547,3.356,0.647,3.419,7.016,26.888,7.193,3.001,6.557
22035,1882,11.637,4.251,10.361,1.488,12.380,2.285,0.372,3.507,2.019,30.234,6.270,4.835,10.361
54001,6345,6.194,8.700,6.840,2.569,13.381,6.446,2.238,3.058,6.162,25.863,8.306,3.341,6.903
37121,6014,5.936,7.433,15.381,1.896,13.452,3.708,0.632,2.627,5.138,22.049,8.181,5.803,7.765
18123,8399,2.965,6.596,33.683,0.393,8.120,3.465,1.286,3.334,5.941,16.431,9.775,3.024,4.989
12051,14732,27.125,8.851,8.383,2.464,8.960,4.473,0.387,3.129,6.489,15.110,6.028,3.496,5.105
6033,23011,6.966,7.414,4.237,2.586,10.456,5.858,1.030,4.202,7.449,24.975,10.986,5.771,8.070
34015,141635,0.476,5.977,8.192,3.960,12.462,5.928,2.062,7.144,10.789,26.474,7.229,4.572,4.735
27171,67669,1.770,8.731,15.851,3.612,12.412,5.057,1.518,7.593,9.653,19.994,5.887,4.965,2.957
29103,1709,12.580,7.899,7.490,1.580,14.453,3.979,1.521,5.793,6.905,22.352,7.256,5.325,2.867
31099,3478,8.942,8.281,19.206,4.083,13.168,4.543,1.035,3.134,2.099,20.443,5.693,5.607,3.767
17053,6179,8.755,6.554,14.517,2.816,12.267,5.632,1.554,5.648,3.997,24.114,6.053,6.085,2.007
20067,3618,18.104,7.850,9.370,3.897,6.827,6.689,4.174,2.045,5.777,18.988,6.661,3.344,6.274
8043,13983,2.946,6.637,4.570,0.973,13.524,4.012,0.951,5.042,7.552,23.886,9.590,4.541,15.776
29123,4854,2.307,7.664,12.155,1.792,11.846,8.611,0.948,2.534,6.428,26.308,4.986,6.613,7.808
46102,3226,3.441,2.387,1.705,0.341,6.944,1.519,0.186,3.317,2.046,44.203,11.903,2.511,19.498
6083,203616,8.571,5.455,7.368,2.260,10.268,3.083,2.054,5.217,11.455,22.950,11.824,5.170,4.326
21225,6085,19.343,2.613,12.786,2.104,13.147,5.588,0.427,3.090,4.634,22.859,6.130,4.404,2.876
29099,106972,0.578,9.616,11.807,3.080,12.579,4.872,1.701,7.183,9.818,21.452,8.365,5.360,3.588
42023,2254,5.191,4.925,39.485,0.932,9.583,3.682,0.577,2.573,3.061,15.617,6.699,3.860,3.815
27137,96700,3.608,6.071,7.200,2.040,12.422,5.455,1.305,5.888,6.580,29.053,11.346,4.819,4.212
39061,383555,0.225,4.314,11.673,2.873,11.297,4.645,1.796,7.872,12.592,25.224,10.001,4.314,3.175
54095,3296,7.039,4.945,14.775,1.396,11.195,5.218,2.002,2.367,6.159,26.851,4.976,6.432,6.644
21013,8018,6.361,6.161,10.090,0.823,16.675,5.350,1.497,2.906,6.011,26.503,7.421,5.226,4.976
